actual,assigned,Actual,ALGO,NAÏVE,,,Error,
1,0.74700188,TRUE,TRUE,TRUE,0,0,0,
-1,0.76982286,FALSE,TRUE,TRUE,0,0,1,
1,0.68681835,TRUE,TRUE,TRUE,0,0,0,
-1,0.90930195,FALSE,TRUE,TRUE,0,0,1,
1,0.93678704,TRUE,TRUE,TRUE,0,0,0,
-1,1.024697,FALSE,TRUE,TRUE,0,0,1,
1,0.60867496,TRUE,TRUE,TRUE,0,0,0,
1,0.97646757,TRUE,TRUE,TRUE,0,0,0,
1,0.71558905,TRUE,TRUE,TRUE,0,0,0,
-1,0.8604649,FALSE,TRUE,TRUE,0,0,1,
1,0.94547613,TRUE,TRUE,TRUE,0,0,0,
-1,1.0393527,FALSE,TRUE,TRUE,0,0,1,
1,0.86661945,TRUE,TRUE,TRUE,0,0,0,
-1,1.0356583,FALSE,TRUE,TRUE,0,0,1,
-1,0.25747209,FALSE,TRUE,TRUE,0,0,1,
1,0.98425653,TRUE,TRUE,TRUE,0,0,0,
-1,0.94194777,FALSE,TRUE,TRUE,0,0,1,
1,1.0196875,TRUE,TRUE,TRUE,0,0,0,
1,0.94944922,TRUE,TRUE,TRUE,0,0,0,
-1,1.0732681,FALSE,TRUE,TRUE,0,0,1,
1,1.0076492,TRUE,TRUE,TRUE,0,0,0,
1,1.0152958,TRUE,TRUE,TRUE,0,0,0,
1,1.0938436,TRUE,TRUE,TRUE,0,0,0,
1,0.83919079,TRUE,TRUE,TRUE,0,0,0,
-1,0.96299704,FALSE,TRUE,TRUE,0,0,1,
1,1.000112,TRUE,TRUE,TRUE,0,0,0,
1,1.0146854,TRUE,TRUE,TRUE,0,0,0,
-1,0.94512394,FALSE,TRUE,TRUE,0,0,1,
1,1.0302751,TRUE,TRUE,TRUE,0,0,0,
1,1.0013459,TRUE,TRUE,TRUE,0,0,0,
1,1.035017,TRUE,TRUE,TRUE,0,0,0,
1,0.31617374,TRUE,TRUE,TRUE,0,0,0,
1,1.0638267,TRUE,TRUE,TRUE,0,0,0,
1,1.0782097,TRUE,TRUE,TRUE,0,0,0,
1,-0.94409957,TRUE,FALSE,TRUE,1,0,1,
-1,0.92681333,FALSE,TRUE,TRUE,0,0,1,
1,1.001003,TRUE,TRUE,TRUE,0,0,0,
-1,1.0853586,FALSE,TRUE,TRUE,0,0,1,
1,0.71427719,TRUE,TRUE,TRUE,0,0,0,
1,0.85849876,TRUE,TRUE,TRUE,0,0,0,
1,0.59640484,TRUE,TRUE,TRUE,0,0,0,
-1,1.0067391,FALSE,TRUE,TRUE,0,0,1,
1,0.91179902,TRUE,TRUE,TRUE,0,0,0,
1,1.0393356,TRUE,TRUE,TRUE,0,0,0,
1,1.0206034,TRUE,TRUE,TRUE,0,0,0,
-1,0.32729596,FALSE,TRUE,TRUE,0,0,1,
1,0.80001759,TRUE,TRUE,TRUE,0,0,0,
1,0.000410799,TRUE,TRUE,TRUE,0,0,0,
-1,1.0415999,FALSE,TRUE,TRUE,0,0,1,
1,0.93808386,TRUE,TRUE,TRUE,0,0,0,
-1,0.5749585,FALSE,TRUE,TRUE,0,0,1,
1,0.93817416,TRUE,TRUE,TRUE,0,0,0,
1,1.0252039,TRUE,TRUE,TRUE,0,0,0,
-1,-0.3221665,FALSE,FALSE,TRUE,0,1,0,
1,0.73524769,TRUE,TRUE,TRUE,0,0,0,
1,1.0151588,TRUE,TRUE,TRUE,0,0,0,
1,0.97092123,TRUE,TRUE,TRUE,0,0,0,
1,1.0738267,TRUE,TRUE,TRUE,0,0,0,
1,0.64383037,TRUE,TRUE,TRUE,0,0,0,
1,1.059337,TRUE,TRUE,TRUE,0,0,0,
1,1.0288535,TRUE,TRUE,TRUE,0,0,0,
-1,0.81613201,FALSE,TRUE,TRUE,0,0,1,
1,0.72018665,TRUE,TRUE,TRUE,0,0,0,
1,1.043491,TRUE,TRUE,TRUE,0,0,0,
-1,-0.2884303,FALSE,FALSE,TRUE,0,1,0,
-1,-0.041057424,FALSE,FALSE,TRUE,0,1,0,
1,0.98107771,TRUE,TRUE,TRUE,0,0,0,
-1,0.99659225,FALSE,TRUE,TRUE,0,0,1,
-1,0.11073506,FALSE,TRUE,TRUE,0,0,1,
1,0.97220966,TRUE,TRUE,TRUE,0,0,0,
1,-0.53011707,TRUE,FALSE,TRUE,1,0,1,
1,-0.88756802,TRUE,FALSE,TRUE,1,0,1,
-1,1.0605621,FALSE,TRUE,TRUE,0,0,1,
1,1.0500172,TRUE,TRUE,TRUE,0,0,0,
1,1.0324982,TRUE,TRUE,TRUE,0,0,0,
-1,0.99402267,FALSE,TRUE,TRUE,0,0,1,
1,1.011357,TRUE,TRUE,TRUE,0,0,0,
1,0.8214932,TRUE,TRUE,TRUE,0,0,0,
1,0.63242028,TRUE,TRUE,TRUE,0,0,0,
1,1.0366965,TRUE,TRUE,TRUE,0,0,0,
1,1.1975953,TRUE,TRUE,TRUE,0,0,0,
1,0.70691267,TRUE,TRUE,TRUE,0,0,0,
1,0.88767424,TRUE,TRUE,TRUE,0,0,0,
1,0.95056161,TRUE,TRUE,TRUE,0,0,0,
-1,0.42080566,FALSE,TRUE,TRUE,0,0,1,
-1,1.0369443,FALSE,TRUE,TRUE,0,0,1,
1,1.0638045,TRUE,TRUE,TRUE,0,0,0,
1,1.0071007,TRUE,TRUE,TRUE,0,0,0,
1,0.95545608,TRUE,TRUE,TRUE,0,0,0,
1,0.97718287,TRUE,TRUE,TRUE,0,0,0,
1,0.71875387,TRUE,TRUE,TRUE,0,0,0,
1,0.92418907,TRUE,TRUE,TRUE,0,0,0,
1,0.99648519,TRUE,TRUE,TRUE,0,0,0,
1,1.0384459,TRUE,TRUE,TRUE,0,0,0,
1,1.0443501,TRUE,TRUE,TRUE,0,0,0,
1,0.94804375,TRUE,TRUE,TRUE,0,0,0,
1,0.97772209,TRUE,TRUE,TRUE,0,0,0,
1,1.1613982,TRUE,TRUE,TRUE,0,0,0,
1,0.85903975,TRUE,TRUE,TRUE,0,0,0,
1,1.0156897,TRUE,TRUE,TRUE,0,0,0,
1,1.0510868,TRUE,TRUE,TRUE,0,0,0,
1,0.83388416,TRUE,TRUE,TRUE,0,0,0,
1,1.023342,TRUE,TRUE,TRUE,0,0,0,
-1,-1.5353846,FALSE,FALSE,TRUE,0,1,0,
1,0.46018454,TRUE,TRUE,TRUE,0,0,0,
1,0.66272438,TRUE,TRUE,TRUE,0,0,0,
1,1.0217993,TRUE,TRUE,TRUE,0,0,0,
1,0.82120083,TRUE,TRUE,TRUE,0,0,0,
1,1.0018321,TRUE,TRUE,TRUE,0,0,0,
1,1.0089417,TRUE,TRUE,TRUE,0,0,0,
1,1.0381862,TRUE,TRUE,TRUE,0,0,0,
-1,0.47036488,FALSE,TRUE,TRUE,0,0,1,
1,0.9693596,TRUE,TRUE,TRUE,0,0,0,
1,0.92224544,TRUE,TRUE,TRUE,0,0,0,
1,0.92191671,TRUE,TRUE,TRUE,0,0,0,
1,1.0321553,TRUE,TRUE,TRUE,0,0,0,
-1,0.9910872,FALSE,TRUE,TRUE,0,0,1,
1,0.97265064,TRUE,TRUE,TRUE,0,0,0,
-1,0.95854502,FALSE,TRUE,TRUE,0,0,1,
-1,0.8450804,FALSE,TRUE,TRUE,0,0,1,
1,0.96907777,TRUE,TRUE,TRUE,0,0,0,
1,1.0078284,TRUE,TRUE,TRUE,0,0,0,
1,0.068186647,TRUE,TRUE,TRUE,0,0,0,
1,0.95811695,TRUE,TRUE,TRUE,0,0,0,
1,1.0940362,TRUE,TRUE,TRUE,0,0,0,
1,0.94769086,TRUE,TRUE,TRUE,0,0,0,
-1,0.38316384,FALSE,TRUE,TRUE,0,0,1,
1,1.0110095,TRUE,TRUE,TRUE,0,0,0,
1,0.67407194,TRUE,TRUE,TRUE,0,0,0,
1,0.9056006,TRUE,TRUE,TRUE,0,0,0,
1,1.0313096,TRUE,TRUE,TRUE,0,0,0,
-1,0.78025769,FALSE,TRUE,TRUE,0,0,1,
1,0.96665436,TRUE,TRUE,TRUE,0,0,0,
1,1.0012294,TRUE,TRUE,TRUE,0,0,0,
-1,0.7591784,FALSE,TRUE,TRUE,0,0,1,
1,0.96031594,TRUE,TRUE,TRUE,0,0,0,
-1,1.0071108,FALSE,TRUE,TRUE,0,0,1,
1,1.03793,TRUE,TRUE,TRUE,0,0,0,
-1,1.0105726,FALSE,TRUE,TRUE,0,0,1,
1,-0.32727157,TRUE,FALSE,TRUE,1,0,1,
1,0.78007676,TRUE,TRUE,TRUE,0,0,0,
-1,1.0406175,FALSE,TRUE,TRUE,0,0,1,
1,1.2369155,TRUE,TRUE,TRUE,0,0,0,
1,0.99769092,TRUE,TRUE,TRUE,0,0,0,
1,1.0619395,TRUE,TRUE,TRUE,0,0,0,
1,0.93079272,TRUE,TRUE,TRUE,0,0,0,
1,0.99966418,TRUE,TRUE,TRUE,0,0,0,
1,0.52266543,TRUE,TRUE,TRUE,0,0,0,
1,0.99350536,TRUE,TRUE,TRUE,0,0,0,
1,0.95554275,TRUE,TRUE,TRUE,0,0,0,
1,0.57287952,TRUE,TRUE,TRUE,0,0,0,
-1,1.0362294,FALSE,TRUE,TRUE,0,0,1,
1,1.0167191,TRUE,TRUE,TRUE,0,0,0,
1,0.75950949,TRUE,TRUE,TRUE,0,0,0,
1,0.31675564,TRUE,TRUE,TRUE,0,0,0,
-1,1.0345769,FALSE,TRUE,TRUE,0,0,1,
-1,1.0061368,FALSE,TRUE,TRUE,0,0,1,
1,0.58994651,TRUE,TRUE,TRUE,0,0,0,
-1,0.92180901,FALSE,TRUE,TRUE,0,0,1,
1,1.2011797,TRUE,TRUE,TRUE,0,0,0,
1,1.0709548,TRUE,TRUE,TRUE,0,0,0,
1,0.84535462,TRUE,TRUE,TRUE,0,0,0,
-1,1.0390733,FALSE,TRUE,TRUE,0,0,1,
1,0.97243502,TRUE,TRUE,TRUE,0,0,0,
-1,0.93916324,FALSE,TRUE,TRUE,0,0,1,
-1,0.42007273,FALSE,TRUE,TRUE,0,0,1,
-1,1.0370209,FALSE,TRUE,TRUE,0,0,1,
-1,1.0366362,FALSE,TRUE,TRUE,0,0,1,
1,1.0448596,TRUE,TRUE,TRUE,0,0,0,
1,0.99807756,TRUE,TRUE,TRUE,0,0,0,
1,1.0352967,TRUE,TRUE,TRUE,0,0,0,
1,0.91781237,TRUE,TRUE,TRUE,0,0,0,
1,1.0145433,TRUE,TRUE,TRUE,0,0,0,
-1,0.93968695,FALSE,TRUE,TRUE,0,0,1,
-1,1.0354417,FALSE,TRUE,TRUE,0,0,1,
1,-1.2037164,TRUE,FALSE,TRUE,1,0,1,
1,1.0704291,TRUE,TRUE,TRUE,0,0,0,
1,-1.7451581,TRUE,FALSE,TRUE,1,0,1,
1,0.89989107,TRUE,TRUE,TRUE,0,0,0,
-1,1.011582,FALSE,TRUE,TRUE,0,0,1,
1,1.0281231,TRUE,TRUE,TRUE,0,0,0,
1,1.0595366,TRUE,TRUE,TRUE,0,0,0,
1,0.99583689,TRUE,TRUE,TRUE,0,0,0,
1,0.10649183,TRUE,TRUE,TRUE,0,0,0,
1,0.85546327,TRUE,TRUE,TRUE,0,0,0,
1,0.99014023,TRUE,TRUE,TRUE,0,0,0,
-1,1.0272839,FALSE,TRUE,TRUE,0,0,1,
1,1.0174694,TRUE,TRUE,TRUE,0,0,0,
1,-0.24377232,TRUE,FALSE,TRUE,1,0,1,
-1,1.0037322,FALSE,TRUE,TRUE,0,0,1,
-1,0.94756051,FALSE,TRUE,TRUE,0,0,1,
1,0.76740987,TRUE,TRUE,TRUE,0,0,0,
1,0.7099122,TRUE,TRUE,TRUE,0,0,0,
1,0.98193801,TRUE,TRUE,TRUE,0,0,0,
1,1.0762363,TRUE,TRUE,TRUE,0,0,0,
1,0.98640725,TRUE,TRUE,TRUE,0,0,0,
-1,0.64879432,FALSE,TRUE,TRUE,0,0,1,
-1,0.98162514,FALSE,TRUE,TRUE,0,0,1,
1,0.98668957,TRUE,TRUE,TRUE,0,0,0,
-1,0.87682323,FALSE,TRUE,TRUE,0,0,1,
-1,0.62060132,FALSE,TRUE,TRUE,0,0,1,
1,0.92624732,TRUE,TRUE,TRUE,0,0,0,
1,1.0215441,TRUE,TRUE,TRUE,0,0,0,
-1,0.96741577,FALSE,TRUE,TRUE,0,0,1,
1,0.63081253,TRUE,TRUE,TRUE,0,0,0,
1,1.0039345,TRUE,TRUE,TRUE,0,0,0,
-1,0.38837377,FALSE,TRUE,TRUE,0,0,1,
1,0.89998246,TRUE,TRUE,TRUE,0,0,0,
-1,0.99885436,FALSE,TRUE,TRUE,0,0,1,
1,1.0209255,TRUE,TRUE,TRUE,0,0,0,
1,1.007153,TRUE,TRUE,TRUE,0,0,0,
1,0.79511455,TRUE,TRUE,TRUE,0,0,0,
1,1.0374011,TRUE,TRUE,TRUE,0,0,0,
-1,1.0005274,FALSE,TRUE,TRUE,0,0,1,
1,0.87986831,TRUE,TRUE,TRUE,0,0,0,
1,1.0312289,TRUE,TRUE,TRUE,0,0,0,
1,0.82428918,TRUE,TRUE,TRUE,0,0,0,
1,0.85359961,TRUE,TRUE,TRUE,0,0,0,
1,0.97675122,TRUE,TRUE,TRUE,0,0,0,
1,1.011142,TRUE,TRUE,TRUE,0,0,0,
-1,0.80270211,FALSE,TRUE,TRUE,0,0,1,
1,1.0601761,TRUE,TRUE,TRUE,0,0,0,
1,1.0177037,TRUE,TRUE,TRUE,0,0,0,
1,0.083487476,TRUE,TRUE,TRUE,0,0,0,
-1,1.0570547,FALSE,TRUE,TRUE,0,0,1,
-1,0.91626822,FALSE,TRUE,TRUE,0,0,1,
1,1.0426826,TRUE,TRUE,TRUE,0,0,0,
-1,1.0009497,FALSE,TRUE,TRUE,0,0,1,
1,1.1088672,TRUE,TRUE,TRUE,0,0,0,
1,0.040709867,TRUE,TRUE,TRUE,0,0,0,
1,1.0118516,TRUE,TRUE,TRUE,0,0,0,
-1,0.98902419,FALSE,TRUE,TRUE,0,0,1,
1,1.0440618,TRUE,TRUE,TRUE,0,0,0,
1,0.96193851,TRUE,TRUE,TRUE,0,0,0,
1,0.87929175,TRUE,TRUE,TRUE,0,0,0,
-1,0.96130623,FALSE,TRUE,TRUE,0,0,1,
1,0.77965965,TRUE,TRUE,TRUE,0,0,0,
1,0.96798497,TRUE,TRUE,TRUE,0,0,0,
1,0.93734942,TRUE,TRUE,TRUE,0,0,0,
1,0.3038936,TRUE,TRUE,TRUE,0,0,0,
1,0.89287375,TRUE,TRUE,TRUE,0,0,0,
1,1.0264824,TRUE,TRUE,TRUE,0,0,0,
1,1.0332169,TRUE,TRUE,TRUE,0,0,0,
-1,1.0268541,FALSE,TRUE,TRUE,0,0,1,
-1,1.0120991,FALSE,TRUE,TRUE,0,0,1,
-1,0.17728666,FALSE,TRUE,TRUE,0,0,1,
-1,0.88732726,FALSE,TRUE,TRUE,0,0,1,
1,0.99704617,TRUE,TRUE,TRUE,0,0,0,
1,0.89215842,TRUE,TRUE,TRUE,0,0,0,
-1,0.80222758,FALSE,TRUE,TRUE,0,0,1,
-1,-0.23448567,FALSE,FALSE,TRUE,0,1,0,
1,0.70005623,TRUE,TRUE,TRUE,0,0,0,
-1,0.11411877,FALSE,TRUE,TRUE,0,0,1,
-1,0.99698227,FALSE,TRUE,TRUE,0,0,1,
1,1.0084246,TRUE,TRUE,TRUE,0,0,0,
1,0.7112527,TRUE,TRUE,TRUE,0,0,0,
1,0.51522972,TRUE,TRUE,TRUE,0,0,0,
1,0.57629484,TRUE,TRUE,TRUE,0,0,0,
1,1.0218322,TRUE,TRUE,TRUE,0,0,0,
1,0.80727297,TRUE,TRUE,TRUE,0,0,0,
1,0.14137787,TRUE,TRUE,TRUE,0,0,0,
-1,1.0833398,FALSE,TRUE,TRUE,0,0,1,
1,-1.1505013,TRUE,FALSE,TRUE,1,0,1,
1,0.91788301,TRUE,TRUE,TRUE,0,0,0,
-1,1.0076382,FALSE,TRUE,TRUE,0,0,1,
1,0.94161398,TRUE,TRUE,TRUE,0,0,0,
1,0.9289506,TRUE,TRUE,TRUE,0,0,0,
1,0.98987576,TRUE,TRUE,TRUE,0,0,0,
1,1.0041775,TRUE,TRUE,TRUE,0,0,0,
-1,1.0194538,FALSE,TRUE,TRUE,0,0,1,
1,0.96197823,TRUE,TRUE,TRUE,0,0,0,
1,0.9513969,TRUE,TRUE,TRUE,0,0,0,
1,1.0619263,TRUE,TRUE,TRUE,0,0,0,
-1,-0.1438789,FALSE,FALSE,TRUE,0,1,0,
1,0.97286721,TRUE,TRUE,TRUE,0,0,0,
1,0.79959987,TRUE,TRUE,TRUE,0,0,0,
1,0.95116812,TRUE,TRUE,TRUE,0,0,0,
1,1.0634807,TRUE,TRUE,TRUE,0,0,0,
1,0.67790674,TRUE,TRUE,TRUE,0,0,0,
1,1.5076776,TRUE,TRUE,TRUE,0,0,0,
-1,0.99405678,FALSE,TRUE,TRUE,0,0,1,
1,1.0381403,TRUE,TRUE,TRUE,0,0,0,
1,1.0631373,TRUE,TRUE,TRUE,0,0,0,
1,1.0041443,TRUE,TRUE,TRUE,0,0,0,
1,0.99619671,TRUE,TRUE,TRUE,0,0,0,
1,1.0036428,TRUE,TRUE,TRUE,0,0,0,
1,0.99798437,TRUE,TRUE,TRUE,0,0,0,
1,1.0064962,TRUE,TRUE,TRUE,0,0,0,
1,0.94293969,TRUE,TRUE,TRUE,0,0,0,
1,1.0227192,TRUE,TRUE,TRUE,0,0,0,
-1,1.0203831,FALSE,TRUE,TRUE,0,0,1,
1,0.89212949,TRUE,TRUE,TRUE,0,0,0,
-1,0.074419581,FALSE,TRUE,TRUE,0,0,1,
1,1.0068498,TRUE,TRUE,TRUE,0,0,0,
-1,0.41882097,FALSE,TRUE,TRUE,0,0,1,
1,1.1178676,TRUE,TRUE,TRUE,0,0,0,
1,0.7909548,TRUE,TRUE,TRUE,0,0,0,
-1,0.94667905,FALSE,TRUE,TRUE,0,0,1,
1,0.97614665,TRUE,TRUE,TRUE,0,0,0,
1,1.1606111,TRUE,TRUE,TRUE,0,0,0,
-1,0.91911594,FALSE,TRUE,TRUE,0,0,1,
-1,0.78920607,FALSE,TRUE,TRUE,0,0,1,
1,0.7247579,TRUE,TRUE,TRUE,0,0,0,
1,0.88108984,TRUE,TRUE,TRUE,0,0,0,
1,0.93660356,TRUE,TRUE,TRUE,0,0,0,
1,0.98802764,TRUE,TRUE,TRUE,0,0,0,
1,1.0378937,TRUE,TRUE,TRUE,0,0,0,
1,0.93830026,TRUE,TRUE,TRUE,0,0,0,
-1,1.001423,FALSE,TRUE,TRUE,0,0,1,
1,0.98497702,TRUE,TRUE,TRUE,0,0,0,
1,0.47515256,TRUE,TRUE,TRUE,0,0,0,
1,0.55984376,TRUE,TRUE,TRUE,0,0,0,
-1,0.87244263,FALSE,TRUE,TRUE,0,0,1,
1,0.88435163,TRUE,TRUE,TRUE,0,0,0,
1,1.0030415,TRUE,TRUE,TRUE,0,0,0,
1,0.63262155,TRUE,TRUE,TRUE,0,0,0,
-1,1.0160239,FALSE,TRUE,TRUE,0,0,1,
1,1.0159445,TRUE,TRUE,TRUE,0,0,0,
1,1.0076335,TRUE,TRUE,TRUE,0,0,0,
1,0.54529312,TRUE,TRUE,TRUE,0,0,0,
1,0.98293412,TRUE,TRUE,TRUE,0,0,0,
1,0.98867785,TRUE,TRUE,TRUE,0,0,0,
1,0.85312116,TRUE,TRUE,TRUE,0,0,0,
-1,0.78867918,FALSE,TRUE,TRUE,0,0,1,
-1,0.85785073,FALSE,TRUE,TRUE,0,0,1,
-1,1.0030669,FALSE,TRUE,TRUE,0,0,1,
1,1.0137171,TRUE,TRUE,TRUE,0,0,0,
-1,1.0643126,FALSE,TRUE,TRUE,0,0,1,
-1,-0.17603176,FALSE,FALSE,TRUE,0,1,0,
-1,1.1149293,FALSE,TRUE,TRUE,0,0,1,
-1,1.0171221,FALSE,TRUE,TRUE,0,0,1,
1,0.63683855,TRUE,TRUE,TRUE,0,0,0,
1,0.80911666,TRUE,TRUE,TRUE,0,0,0,
-1,0.89611177,FALSE,TRUE,TRUE,0,0,1,
1,0.21406718,TRUE,TRUE,TRUE,0,0,0,
1,1.0094061,TRUE,TRUE,TRUE,0,0,0,
1,1.0423917,TRUE,TRUE,TRUE,0,0,0,
-1,1.0283526,FALSE,TRUE,TRUE,0,0,1,
-1,0.94773313,FALSE,TRUE,TRUE,0,0,1,
1,1.0319346,TRUE,TRUE,TRUE,0,0,0,
1,1.0004396,TRUE,TRUE,TRUE,0,0,0,
1,0.98741082,TRUE,TRUE,TRUE,0,0,0,
1,0.99945035,TRUE,TRUE,TRUE,0,0,0,
-1,1.000565,FALSE,TRUE,TRUE,0,0,1,
1,1.0261959,TRUE,TRUE,TRUE,0,0,0,
1,0.002514282,TRUE,TRUE,TRUE,0,0,0,
-1,1.0273836,FALSE,TRUE,TRUE,0,0,1,
1,1.0411765,TRUE,TRUE,TRUE,0,0,0,
-1,0.96500079,FALSE,TRUE,TRUE,0,0,1,
-1,0.89238644,FALSE,TRUE,TRUE,0,0,1,
1,0.97424079,TRUE,TRUE,TRUE,0,0,0,
-1,0.7681622,FALSE,TRUE,TRUE,0,0,1,
-1,0.59241524,FALSE,TRUE,TRUE,0,0,1,
1,0.76481016,TRUE,TRUE,TRUE,0,0,0,
-1,0.9773539,FALSE,TRUE,TRUE,0,0,1,
1,1.0375483,TRUE,TRUE,TRUE,0,0,0,
1,0.99581762,TRUE,TRUE,TRUE,0,0,0,
-1,0.9014076,FALSE,TRUE,TRUE,0,0,1,
1,0.92812262,TRUE,TRUE,TRUE,0,0,0,
-1,0.94626722,FALSE,TRUE,TRUE,0,0,1,
1,-1.0194304,TRUE,FALSE,TRUE,1,0,1,
1,1.0432362,TRUE,TRUE,TRUE,0,0,0,
1,1.0314114,TRUE,TRUE,TRUE,0,0,0,
1,0.81399436,TRUE,TRUE,TRUE,0,0,0,
1,-0.48712889,TRUE,FALSE,TRUE,1,0,1,
1,0.84186048,TRUE,TRUE,TRUE,0,0,0,
1,0.94780893,TRUE,TRUE,TRUE,0,0,0,
-1,-0.50801152,FALSE,FALSE,TRUE,0,1,0,
1,0.99686573,TRUE,TRUE,TRUE,0,0,0,
-1,0.58722213,FALSE,TRUE,TRUE,0,0,1,
-1,1.03223,FALSE,TRUE,TRUE,0,0,1,
1,1.019816,TRUE,TRUE,TRUE,0,0,0,
1,1.064978,TRUE,TRUE,TRUE,0,0,0,
-1,0.99872909,FALSE,TRUE,TRUE,0,0,1,
1,1.0157339,TRUE,TRUE,TRUE,0,0,0,
1,0.013070455,TRUE,TRUE,TRUE,0,0,0,
1,0.65574225,TRUE,TRUE,TRUE,0,0,0,
1,0.66078053,TRUE,TRUE,TRUE,0,0,0,
1,1.039338,TRUE,TRUE,TRUE,0,0,0,
1,0.97626186,TRUE,TRUE,TRUE,0,0,0,
1,0.9667588,TRUE,TRUE,TRUE,0,0,0,
-1,1.0023368,FALSE,TRUE,TRUE,0,0,1,
-1,0.52453809,FALSE,TRUE,TRUE,0,0,1,
1,1.0225145,TRUE,TRUE,TRUE,0,0,0,
1,0.76849074,TRUE,TRUE,TRUE,0,0,0,
1,-1.0963263,TRUE,FALSE,TRUE,1,0,1,
-1,0.78434327,FALSE,TRUE,TRUE,0,0,1,
1,1.0148052,TRUE,TRUE,TRUE,0,0,0,
-1,1.0287836,FALSE,TRUE,TRUE,0,0,1,
1,1.0730339,TRUE,TRUE,TRUE,0,0,0,
1,0.7259479,TRUE,TRUE,TRUE,0,0,0,
-1,0.51243108,FALSE,TRUE,TRUE,0,0,1,
1,-1.2568016,TRUE,FALSE,TRUE,1,0,1,
1,0.90339464,TRUE,TRUE,TRUE,0,0,0,
1,1.0387866,TRUE,TRUE,TRUE,0,0,0,
1,1.0113388,TRUE,TRUE,TRUE,0,0,0,
1,0.88177677,TRUE,TRUE,TRUE,0,0,0,
1,0.34986208,TRUE,TRUE,TRUE,0,0,0,
1,1.0203445,TRUE,TRUE,TRUE,0,0,0,
1,1.0087432,TRUE,TRUE,TRUE,0,0,0,
1,1.0407203,TRUE,TRUE,TRUE,0,0,0,
-1,0.93922049,FALSE,TRUE,TRUE,0,0,1,
1,0.99958941,TRUE,TRUE,TRUE,0,0,0,
-1,0.90002455,FALSE,TRUE,TRUE,0,0,1,
-1,0.82955856,FALSE,TRUE,TRUE,0,0,1,
-1,1.0023336,FALSE,TRUE,TRUE,0,0,1,
1,1.0009732,TRUE,TRUE,TRUE,0,0,0,
1,1.0067635,TRUE,TRUE,TRUE,0,0,0,
1,0.9888173,TRUE,TRUE,TRUE,0,0,0,
1,0.87609835,TRUE,TRUE,TRUE,0,0,0,
-1,0.93851234,FALSE,TRUE,TRUE,0,0,1,
1,1.0013552,TRUE,TRUE,TRUE,0,0,0,
1,0.97029957,TRUE,TRUE,TRUE,0,0,0,
1,0.44521926,TRUE,TRUE,TRUE,0,0,0,
-1,1.0209798,FALSE,TRUE,TRUE,0,0,1,
-1,0.91719231,FALSE,TRUE,TRUE,0,0,1,
1,1.0541547,TRUE,TRUE,TRUE,0,0,0,
1,-0.97007264,TRUE,FALSE,TRUE,1,0,1,
-1,1.0652036,FALSE,TRUE,TRUE,0,0,1,
1,-0.89060485,TRUE,FALSE,TRUE,1,0,1,
1,1.0024204,TRUE,TRUE,TRUE,0,0,0,
1,0.76683896,TRUE,TRUE,TRUE,0,0,0,
1,1.0077606,TRUE,TRUE,TRUE,0,0,0,
1,0.85355122,TRUE,TRUE,TRUE,0,0,0,
1,0.5074557,TRUE,TRUE,TRUE,0,0,0,
-1,0.89229132,FALSE,TRUE,TRUE,0,0,1,
1,0.54064693,TRUE,TRUE,TRUE,0,0,0,
1,0.81460376,TRUE,TRUE,TRUE,0,0,0,
1,1.032079,TRUE,TRUE,TRUE,0,0,0,
-1,1.0183948,FALSE,TRUE,TRUE,0,0,1,
1,1.0655245,TRUE,TRUE,TRUE,0,0,0,
1,1.0568222,TRUE,TRUE,TRUE,0,0,0,
1,1.0257242,TRUE,TRUE,TRUE,0,0,0,
-1,0.21636256,FALSE,TRUE,TRUE,0,0,1,
1,0.86777276,TRUE,TRUE,TRUE,0,0,0,
-1,0.59476187,FALSE,TRUE,TRUE,0,0,1,
1,0.26595821,TRUE,TRUE,TRUE,0,0,0,
1,0.98347757,TRUE,TRUE,TRUE,0,0,0,
1,0.88849523,TRUE,TRUE,TRUE,0,0,0,
1,0.89861109,TRUE,TRUE,TRUE,0,0,0,
-1,1.0350391,FALSE,TRUE,TRUE,0,0,1,
1,0.90005169,TRUE,TRUE,TRUE,0,0,0,
1,1.0242075,TRUE,TRUE,TRUE,0,0,0,
1,1.0163421,TRUE,TRUE,TRUE,0,0,0,
1,1.009461,TRUE,TRUE,TRUE,0,0,0,
1,0.80492583,TRUE,TRUE,TRUE,0,0,0,
1,1.0226242,TRUE,TRUE,TRUE,0,0,0,
1,0.95710528,TRUE,TRUE,TRUE,0,0,0,
-1,1.0101904,FALSE,TRUE,TRUE,0,0,1,
1,1.0175284,TRUE,TRUE,TRUE,0,0,0,
1,1.2444778,TRUE,TRUE,TRUE,0,0,0,
-1,0.62061708,FALSE,TRUE,TRUE,0,0,1,
1,0.66262791,TRUE,TRUE,TRUE,0,0,0,
1,1.0406555,TRUE,TRUE,TRUE,0,0,0,
1,0.29864468,TRUE,TRUE,TRUE,0,0,0,
1,0.99349907,TRUE,TRUE,TRUE,0,0,0,
1,0.92803568,TRUE,TRUE,TRUE,0,0,0,
1,0.96482381,TRUE,TRUE,TRUE,0,0,0,
1,1.0368456,TRUE,TRUE,TRUE,0,0,0,
1,0.97753274,TRUE,TRUE,TRUE,0,0,0,
-1,0.85587774,FALSE,TRUE,TRUE,0,0,1,
