actual,assigned,Actual,ALGO,NAÏVE,,,Error
1,0.53492302,TRUE,TRUE,TRUE,0,0,0
1,-1.2321816,TRUE,FALSE,TRUE,1,0,1
1,-1.4261452,TRUE,FALSE,TRUE,1,0,1
1,-0.34805225,TRUE,FALSE,TRUE,1,0,1
-1,-0.98826928,FALSE,FALSE,TRUE,0,1,0
1,-1.278847,TRUE,FALSE,TRUE,1,0,1
-1,-0.52648682,FALSE,FALSE,TRUE,0,1,0
1,2.150511,TRUE,TRUE,TRUE,0,0,0
1,-1.232902,TRUE,FALSE,TRUE,1,0,1
1,0.37558534,TRUE,TRUE,TRUE,0,0,0
1,-1.2559159,TRUE,FALSE,TRUE,1,0,1
-1,0.39541841,FALSE,TRUE,TRUE,0,0,1
1,-0.90411295,TRUE,FALSE,TRUE,1,0,1
1,-0.25942774,TRUE,FALSE,TRUE,1,0,1
1,-0.12603901,TRUE,FALSE,TRUE,1,0,1
-1,-0.75012205,FALSE,FALSE,TRUE,0,1,0
1,-0.66614611,TRUE,FALSE,TRUE,1,0,1
1,-0.37616812,TRUE,FALSE,TRUE,1,0,1
1,-0.80213217,TRUE,FALSE,TRUE,1,0,1
1,0.64924362,TRUE,TRUE,TRUE,0,0,0
1,-0.83396987,TRUE,FALSE,TRUE,1,0,1
-1,-0.93491426,FALSE,FALSE,TRUE,0,1,0
1,1.5617388,TRUE,TRUE,TRUE,0,0,0
1,-0.80882131,TRUE,FALSE,TRUE,1,0,1
1,-1.1850749,TRUE,FALSE,TRUE,1,0,1
1,-0.71456429,TRUE,FALSE,TRUE,1,0,1
1,-0.55983859,TRUE,FALSE,TRUE,1,0,1
1,0.66277088,TRUE,TRUE,TRUE,0,0,0
1,-0.12515983,TRUE,FALSE,TRUE,1,0,1
1,0.07127626,TRUE,TRUE,TRUE,0,0,0
1,1.0893224,TRUE,TRUE,TRUE,0,0,0
1,-1.4527094,TRUE,FALSE,TRUE,1,0,1
-1,-0.88104493,FALSE,FALSE,TRUE,0,1,0
1,0.55793674,TRUE,TRUE,TRUE,0,0,0
1,-0.9605173,TRUE,FALSE,TRUE,1,0,1
1,-0.20989008,TRUE,FALSE,TRUE,1,0,1
1,0.81999229,TRUE,TRUE,TRUE,0,0,0
1,-0.94626104,TRUE,FALSE,TRUE,1,0,1
-1,-0.52534078,FALSE,FALSE,TRUE,0,1,0
1,1.778636,TRUE,TRUE,TRUE,0,0,0
1,0.71500661,TRUE,TRUE,TRUE,0,0,0
1,-0.60423884,TRUE,FALSE,TRUE,1,0,1
-1,-1.2452856,FALSE,FALSE,TRUE,0,1,0
1,0.64562921,TRUE,TRUE,TRUE,0,0,0
-1,0.78730717,FALSE,TRUE,TRUE,0,0,1
1,0.33076493,TRUE,TRUE,TRUE,0,0,0
-1,-0.25483807,FALSE,FALSE,TRUE,0,1,0
1,-0.3627511,TRUE,FALSE,TRUE,1,0,1
-1,-0.011906648,FALSE,FALSE,TRUE,0,1,0
1,-0.58696573,TRUE,FALSE,TRUE,1,0,1
1,-0.22279368,TRUE,FALSE,TRUE,1,0,1
1,0.85017701,TRUE,TRUE,TRUE,0,0,0
-1,-0.20754687,FALSE,FALSE,TRUE,0,1,0
1,-0.74999747,TRUE,FALSE,TRUE,1,0,1
-1,-0.40645208,FALSE,FALSE,TRUE,0,1,0
1,-0.14054481,TRUE,FALSE,TRUE,1,0,1
-1,-0.28578859,FALSE,FALSE,TRUE,0,1,0
-1,0.16958869,FALSE,TRUE,TRUE,0,0,1
1,-1.305227,TRUE,FALSE,TRUE,1,0,1
-1,-0.36745633,FALSE,FALSE,TRUE,0,1,0
1,1.3546427,TRUE,TRUE,TRUE,0,0,0
1,-0.11100026,TRUE,FALSE,TRUE,1,0,1
-1,-0.84467048,FALSE,FALSE,TRUE,0,1,0
1,-1.129013,TRUE,FALSE,TRUE,1,0,1
1,0.70619917,TRUE,TRUE,TRUE,0,0,0
1,-0.82575004,TRUE,FALSE,TRUE,1,0,1
1,-0.95933092,TRUE,FALSE,TRUE,1,0,1
-1,-0.75399938,FALSE,FALSE,TRUE,0,1,0
1,-3.6025175,TRUE,FALSE,TRUE,1,0,1
1,-0.28301776,TRUE,FALSE,TRUE,1,0,1
-1,-0.40350626,FALSE,FALSE,TRUE,0,1,0
1,-1.3062784,TRUE,FALSE,TRUE,1,0,1
1,-0.34046059,TRUE,FALSE,TRUE,1,0,1
1,0.70065079,TRUE,TRUE,TRUE,0,0,0
1,-0.38389554,TRUE,FALSE,TRUE,1,0,1
1,-0.056234046,TRUE,FALSE,TRUE,1,0,1
1,-0.31876235,TRUE,FALSE,TRUE,1,0,1
1,-1.0825632,TRUE,FALSE,TRUE,1,0,1
-1,-0.81334243,FALSE,FALSE,TRUE,0,1,0
1,-1.0675376,TRUE,FALSE,TRUE,1,0,1
-1,-0.17488148,FALSE,FALSE,TRUE,0,1,0
1,-1.2242437,TRUE,FALSE,TRUE,1,0,1
1,-0.099410142,TRUE,FALSE,TRUE,1,0,1
1,-1.5658204,TRUE,FALSE,TRUE,1,0,1
-1,-1.1052474,FALSE,FALSE,TRUE,0,1,0
1,-0.038407303,TRUE,FALSE,TRUE,1,0,1
1,-1.045035,TRUE,FALSE,TRUE,1,0,1
1,0.008866268,TRUE,TRUE,TRUE,0,0,0
-1,-0.57824091,FALSE,FALSE,TRUE,0,1,0
1,-1.1578836,TRUE,FALSE,TRUE,1,0,1
1,-0.081207211,TRUE,FALSE,TRUE,1,0,1
-1,0.56594299,FALSE,TRUE,TRUE,0,0,1
1,-1.3949306,TRUE,FALSE,TRUE,1,0,1
-1,-0.85398285,FALSE,FALSE,TRUE,0,1,0
1,-1.4247909,TRUE,FALSE,TRUE,1,0,1
1,-1.8512862,TRUE,FALSE,TRUE,1,0,1
-1,0.069474353,FALSE,TRUE,TRUE,0,0,1
1,-0.19396553,TRUE,FALSE,TRUE,1,0,1
1,0.66557227,TRUE,TRUE,TRUE,0,0,0
1,-0.16925795,TRUE,FALSE,TRUE,1,0,1
1,0.30806661,TRUE,TRUE,TRUE,0,0,0
1,0.009518459,TRUE,TRUE,TRUE,0,0,0
1,-0.85153429,TRUE,FALSE,TRUE,1,0,1
1,0.17855035,TRUE,TRUE,TRUE,0,0,0
-1,-0.66826145,FALSE,FALSE,TRUE,0,1,0
1,-0.25628127,TRUE,FALSE,TRUE,1,0,1
1,1.274369,TRUE,TRUE,TRUE,0,0,0
-1,-1.0020598,FALSE,FALSE,TRUE,0,1,0
-1,-1.3630356,FALSE,FALSE,TRUE,0,1,0
1,0.87428317,TRUE,TRUE,TRUE,0,0,0
-1,-0.88527687,FALSE,FALSE,TRUE,0,1,0
-1,-0.10090392,FALSE,FALSE,TRUE,0,1,0
1,-1.3825415,TRUE,FALSE,TRUE,1,0,1
1,0.79215275,TRUE,TRUE,TRUE,0,0,0
1,-0.55684991,TRUE,FALSE,TRUE,1,0,1
-1,-0.50692683,FALSE,FALSE,TRUE,0,1,0
1,-1.0706477,TRUE,FALSE,TRUE,1,0,1
1,-1.1357193,TRUE,FALSE,TRUE,1,0,1
-1,-0.032512748,FALSE,FALSE,TRUE,0,1,0
1,-0.40324867,TRUE,FALSE,TRUE,1,0,1
1,-0.79122812,TRUE,FALSE,TRUE,1,0,1
1,-0.57549857,TRUE,FALSE,TRUE,1,0,1
1,0.33469786,TRUE,TRUE,TRUE,0,0,0
1,0.091136742,TRUE,TRUE,TRUE,0,0,0
1,-0.73980957,TRUE,FALSE,TRUE,1,0,1
1,0.50344716,TRUE,TRUE,TRUE,0,0,0
1,-0.35553699,TRUE,FALSE,TRUE,1,0,1
-1,1.0471558,FALSE,TRUE,TRUE,0,0,1
-1,0.76568913,FALSE,TRUE,TRUE,0,0,1
1,-1.3295365,TRUE,FALSE,TRUE,1,0,1
1,-1.2138329,TRUE,FALSE,TRUE,1,0,1
1,0.37667646,TRUE,TRUE,TRUE,0,0,0
1,0.14936379,TRUE,TRUE,TRUE,0,0,0
1,-0.67506511,TRUE,FALSE,TRUE,1,0,1
1,-0.65451396,TRUE,FALSE,TRUE,1,0,1
1,-1.4795208,TRUE,FALSE,TRUE,1,0,1
1,-1.7331206,TRUE,FALSE,TRUE,1,0,1
1,-1.0344997,TRUE,FALSE,TRUE,1,0,1
1,1.6694126,TRUE,TRUE,TRUE,0,0,0
1,-1.3682454,TRUE,FALSE,TRUE,1,0,1
1,-0.18141662,TRUE,FALSE,TRUE,1,0,1
1,-1.1185096,TRUE,FALSE,TRUE,1,0,1
1,1.2100642,TRUE,TRUE,TRUE,0,0,0
1,-0.12823494,TRUE,FALSE,TRUE,1,0,1
1,-1.1137296,TRUE,FALSE,TRUE,1,0,1
1,-0.47836895,TRUE,FALSE,TRUE,1,0,1
-1,0.44371739,FALSE,TRUE,TRUE,0,0,1
1,1.2389982,TRUE,TRUE,TRUE,0,0,0
1,1.0343149,TRUE,TRUE,TRUE,0,0,0
1,-0.55064056,TRUE,FALSE,TRUE,1,0,1
1,0.006301784,TRUE,TRUE,TRUE,0,0,0
1,-1.1560418,TRUE,FALSE,TRUE,1,0,1
1,-0.47262464,TRUE,FALSE,TRUE,1,0,1
1,0.72394425,TRUE,TRUE,TRUE,0,0,0
-1,0.32857194,FALSE,TRUE,TRUE,0,0,1
1,1.023345,TRUE,TRUE,TRUE,0,0,0
1,-0.59059704,TRUE,FALSE,TRUE,1,0,1
1,-0.57015954,TRUE,FALSE,TRUE,1,0,1
1,0.32827604,TRUE,TRUE,TRUE,0,0,0
-1,-0.67867712,FALSE,FALSE,TRUE,0,1,0
1,0.76175939,TRUE,TRUE,TRUE,0,0,0
-1,-0.30030112,FALSE,FALSE,TRUE,0,1,0
-1,0.20709456,FALSE,TRUE,TRUE,0,0,1
1,-0.83449388,TRUE,FALSE,TRUE,1,0,1
1,-0.85057377,TRUE,FALSE,TRUE,1,0,1
1,0.54784193,TRUE,TRUE,TRUE,0,0,0
1,-0.73389772,TRUE,FALSE,TRUE,1,0,1
1,-1.0664877,TRUE,FALSE,TRUE,1,0,1
1,-0.23931053,TRUE,FALSE,TRUE,1,0,1
-1,-0.12699583,FALSE,FALSE,TRUE,0,1,0
1,0.83994416,TRUE,TRUE,TRUE,0,0,0
1,-0.063167144,TRUE,FALSE,TRUE,1,0,1
1,-0.69833189,TRUE,FALSE,TRUE,1,0,1
1,0.030666187,TRUE,TRUE,TRUE,0,0,0
-1,-0.98113534,FALSE,FALSE,TRUE,0,1,0
1,-0.7728017,TRUE,FALSE,TRUE,1,0,1
1,0.88566386,TRUE,TRUE,TRUE,0,0,0
-1,1.046412,FALSE,TRUE,TRUE,0,0,1
1,-0.31043816,TRUE,FALSE,TRUE,1,0,1
-1,-0.36293982,FALSE,FALSE,TRUE,0,1,0
1,-0.41564986,TRUE,FALSE,TRUE,1,0,1
-1,0.63734452,FALSE,TRUE,TRUE,0,0,1
1,0.52718763,TRUE,TRUE,TRUE,0,0,0
1,-1.2847317,TRUE,FALSE,TRUE,1,0,1
-1,-0.098918666,FALSE,FALSE,TRUE,0,1,0
1,-1.2603904,TRUE,FALSE,TRUE,1,0,1
1,-0.15513244,TRUE,FALSE,TRUE,1,0,1
1,-0.259087,TRUE,FALSE,TRUE,1,0,1
1,0.95458172,TRUE,TRUE,TRUE,0,0,0
1,-0.37599406,TRUE,FALSE,TRUE,1,0,1
1,0.70727898,TRUE,TRUE,TRUE,0,0,0
1,-0.54127148,TRUE,FALSE,TRUE,1,0,1
1,1.5038554,TRUE,TRUE,TRUE,0,0,0
1,-1.0361463,TRUE,FALSE,TRUE,1,0,1
-1,-1.2305634,FALSE,FALSE,TRUE,0,1,0
1,-1.4639928,TRUE,FALSE,TRUE,1,0,1
1,-0.24630217,TRUE,FALSE,TRUE,1,0,1
1,1.4023076,TRUE,TRUE,TRUE,0,0,0
-1,-0.51737388,FALSE,FALSE,TRUE,0,1,0
-1,0.086887875,FALSE,TRUE,TRUE,0,0,1
1,-0.31414859,TRUE,FALSE,TRUE,1,0,1
-1,-1.130552,FALSE,FALSE,TRUE,0,1,0
1,1.4803058,TRUE,TRUE,TRUE,0,0,0
1,-0.41509699,TRUE,FALSE,TRUE,1,0,1
1,-0.019407774,TRUE,FALSE,TRUE,1,0,1
-1,0.059682399,FALSE,TRUE,TRUE,0,0,1
1,-0.31038111,TRUE,FALSE,TRUE,1,0,1
-1,-1.2672529,FALSE,FALSE,TRUE,0,1,0
-1,-0.28693835,FALSE,FALSE,TRUE,0,1,0
-1,0.20481404,FALSE,TRUE,TRUE,0,0,1
-1,1.3465776,FALSE,TRUE,TRUE,0,0,1
1,-1.684785,TRUE,FALSE,TRUE,1,0,1
1,-1.1234057,TRUE,FALSE,TRUE,1,0,1
1,-1.0559868,TRUE,FALSE,TRUE,1,0,1
1,-0.8933589,TRUE,FALSE,TRUE,1,0,1
1,-0.93850783,TRUE,FALSE,TRUE,1,0,1
-1,-0.74417069,FALSE,FALSE,TRUE,0,1,0
-1,-1.5303461,FALSE,FALSE,TRUE,0,1,0
1,0.13355328,TRUE,TRUE,TRUE,0,0,0
1,-0.038509954,TRUE,FALSE,TRUE,1,0,1
1,-0.23029741,TRUE,FALSE,TRUE,1,0,1
1,-0.96905267,TRUE,FALSE,TRUE,1,0,1
-1,0.39283789,FALSE,TRUE,TRUE,0,0,1
1,-1.6144315,TRUE,FALSE,TRUE,1,0,1
1,-0.95099497,TRUE,FALSE,TRUE,1,0,1
1,-0.056236503,TRUE,FALSE,TRUE,1,0,1
1,0.33675636,TRUE,TRUE,TRUE,0,0,0
1,-1.1379191,TRUE,FALSE,TRUE,1,0,1
1,-1.3108625,TRUE,FALSE,TRUE,1,0,1
-1,-1.3748983,FALSE,FALSE,TRUE,0,1,0
1,-1.1097735,TRUE,FALSE,TRUE,1,0,1
1,-0.94406221,TRUE,FALSE,TRUE,1,0,1
-1,-1.4160863,FALSE,FALSE,TRUE,0,1,0
-1,-1.2822776,FALSE,FALSE,TRUE,0,1,0
1,0.49070543,TRUE,TRUE,TRUE,0,0,0
1,-0.42506301,TRUE,FALSE,TRUE,1,0,1
1,-0.97535274,TRUE,FALSE,TRUE,1,0,1
1,-0.7069374,TRUE,FALSE,TRUE,1,0,1
1,0.10754466,TRUE,TRUE,TRUE,0,0,0
-1,-0.072227909,FALSE,FALSE,TRUE,0,1,0
-1,1.1058399,FALSE,TRUE,TRUE,0,0,1
1,-0.22533256,TRUE,FALSE,TRUE,1,0,1
-1,-0.3935165,FALSE,FALSE,TRUE,0,1,0
-1,-0.12080468,FALSE,FALSE,TRUE,0,1,0
1,-0.27171943,TRUE,FALSE,TRUE,1,0,1
1,-0.80422377,TRUE,FALSE,TRUE,1,0,1
-1,-1.2172132,FALSE,FALSE,TRUE,0,1,0
1,0.95451336,TRUE,TRUE,TRUE,0,0,0
1,0.23756533,TRUE,TRUE,TRUE,0,0,0
-1,-0.28599625,FALSE,FALSE,TRUE,0,1,0
1,-0.86199487,TRUE,FALSE,TRUE,1,0,1
-1,-0.24593028,FALSE,FALSE,TRUE,0,1,0
1,-0.84629813,TRUE,FALSE,TRUE,1,0,1
1,-0.86567832,TRUE,FALSE,TRUE,1,0,1
1,-0.2189143,TRUE,FALSE,TRUE,1,0,1
1,1.2041667,TRUE,TRUE,TRUE,0,0,0
-1,-0.21542084,FALSE,FALSE,TRUE,0,1,0
1,0.23089518,TRUE,TRUE,TRUE,0,0,0
1,-1.1176224,TRUE,FALSE,TRUE,1,0,1
1,-0.74891846,TRUE,FALSE,TRUE,1,0,1
1,-0.28153074,TRUE,FALSE,TRUE,1,0,1
1,-1.4520351,TRUE,FALSE,TRUE,1,0,1
1,-0.92158302,TRUE,FALSE,TRUE,1,0,1
-1,-0.77105782,FALSE,FALSE,TRUE,0,1,0
1,-0.2523377,TRUE,FALSE,TRUE,1,0,1
1,-0.2204331,TRUE,FALSE,TRUE,1,0,1
1,-0.67024363,TRUE,FALSE,TRUE,1,0,1
-1,0.26940944,FALSE,TRUE,TRUE,0,0,1
-1,-0.008150554,FALSE,FALSE,TRUE,0,1,0
1,-0.32389293,TRUE,FALSE,TRUE,1,0,1
-1,-0.2169132,FALSE,FALSE,TRUE,0,1,0
1,-0.68722641,TRUE,FALSE,TRUE,1,0,1
1,-0.84098999,TRUE,FALSE,TRUE,1,0,1
1,-0.2981554,TRUE,FALSE,TRUE,1,0,1
-1,-0.21393501,FALSE,FALSE,TRUE,0,1,0
1,-0.21988495,TRUE,FALSE,TRUE,1,0,1
1,-0.650537,TRUE,FALSE,TRUE,1,0,1
1,-0.46569044,TRUE,FALSE,TRUE,1,0,1
-1,-0.073136984,FALSE,FALSE,TRUE,0,1,0
1,0.38053658,TRUE,TRUE,TRUE,0,0,0
1,-0.20444573,TRUE,FALSE,TRUE,1,0,1
1,0.13996672,TRUE,TRUE,TRUE,0,0,0
1,-0.47807962,TRUE,FALSE,TRUE,1,0,1
1,-0.005035527,TRUE,FALSE,TRUE,1,0,1
1,-1.2807181,TRUE,FALSE,TRUE,1,0,1
1,1.0892316,TRUE,TRUE,TRUE,0,0,0
-1,-0.33593299,FALSE,FALSE,TRUE,0,1,0
-1,0.16232947,FALSE,TRUE,TRUE,0,0,1
-1,-0.72683787,FALSE,FALSE,TRUE,0,1,0
-1,-0.7430412,FALSE,FALSE,TRUE,0,1,0
1,-0.41461976,TRUE,FALSE,TRUE,1,0,1
1,-0.56516726,TRUE,FALSE,TRUE,1,0,1
-1,-1.0405767,FALSE,FALSE,TRUE,0,1,0
-1,0.06142759,FALSE,TRUE,TRUE,0,0,1
1,-0.34830356,TRUE,FALSE,TRUE,1,0,1
-1,1.1196745,FALSE,TRUE,TRUE,0,0,1
-1,-0.63389167,FALSE,FALSE,TRUE,0,1,0
1,-0.21717519,TRUE,FALSE,TRUE,1,0,1
1,-1.2895056,TRUE,FALSE,TRUE,1,0,1
1,-0.11420688,TRUE,FALSE,TRUE,1,0,1
1,0.11142018,TRUE,TRUE,TRUE,0,0,0
1,0.93360855,TRUE,TRUE,TRUE,0,0,0
1,-1.0492998,TRUE,FALSE,TRUE,1,0,1
1,0.86452047,TRUE,TRUE,TRUE,0,0,0
-1,0.037357936,FALSE,TRUE,TRUE,0,0,1
1,0.88994732,TRUE,TRUE,TRUE,0,0,0
1,-1.2770725,TRUE,FALSE,TRUE,1,0,1
-1,-0.10440146,FALSE,FALSE,TRUE,0,1,0
1,-0.54865702,TRUE,FALSE,TRUE,1,0,1
1,-0.42876097,TRUE,FALSE,TRUE,1,0,1
1,-1.2920932,TRUE,FALSE,TRUE,1,0,1
1,-0.13596576,TRUE,FALSE,TRUE,1,0,1
-1,-1.2316457,FALSE,FALSE,TRUE,0,1,0
1,-0.27036415,TRUE,FALSE,TRUE,1,0,1
1,0.207714,TRUE,TRUE,TRUE,0,0,0
1,-0.78129725,TRUE,FALSE,TRUE,1,0,1
-1,-1.4623114,FALSE,FALSE,TRUE,0,1,0
1,1.0574021,TRUE,TRUE,TRUE,0,0,0
1,-0.43164594,TRUE,FALSE,TRUE,1,0,1
1,-0.098899392,TRUE,FALSE,TRUE,1,0,1
1,-0.54993518,TRUE,FALSE,TRUE,1,0,1
1,1.1201424,TRUE,TRUE,TRUE,0,0,0
1,-0.91683742,TRUE,FALSE,TRUE,1,0,1
-1,-0.71847015,FALSE,FALSE,TRUE,0,1,0
1,0.8109305,TRUE,TRUE,TRUE,0,0,0
1,-0.80365064,TRUE,FALSE,TRUE,1,0,1
1,-1.2683145,TRUE,FALSE,TRUE,1,0,1
1,-0.77955616,TRUE,FALSE,TRUE,1,0,1
1,-0.33913413,TRUE,FALSE,TRUE,1,0,1
1,-0.64886033,TRUE,FALSE,TRUE,1,0,1
1,0.96006206,TRUE,TRUE,TRUE,0,0,0
1,-2.9716054,TRUE,FALSE,TRUE,1,0,1
1,0.83098835,TRUE,TRUE,TRUE,0,0,0
-1,-0.65576344,FALSE,FALSE,TRUE,0,1,0
1,0.61706547,TRUE,TRUE,TRUE,0,0,0
-1,-1.2205232,FALSE,FALSE,TRUE,0,1,0
1,-0.2202449,TRUE,FALSE,TRUE,1,0,1
-1,-1.3978291,FALSE,FALSE,TRUE,0,1,0
1,-0.24888293,TRUE,FALSE,TRUE,1,0,1
1,0.37547449,TRUE,TRUE,TRUE,0,0,0
-1,-1.1014681,FALSE,FALSE,TRUE,0,1,0
1,0.72723436,TRUE,TRUE,TRUE,0,0,0
1,-1.7885162,TRUE,FALSE,TRUE,1,0,1
-1,0.63275422,FALSE,TRUE,TRUE,0,0,1
-1,-0.27651544,FALSE,FALSE,TRUE,0,1,0
1,0.38398645,TRUE,TRUE,TRUE,0,0,0
1,-0.38503863,TRUE,FALSE,TRUE,1,0,1
1,-1.4285822,TRUE,FALSE,TRUE,1,0,1
1,-0.27094144,TRUE,FALSE,TRUE,1,0,1
1,-0.44918415,TRUE,FALSE,TRUE,1,0,1
1,-0.83411386,TRUE,FALSE,TRUE,1,0,1
-1,-0.24487581,FALSE,FALSE,TRUE,0,1,0
1,-0.66662938,TRUE,FALSE,TRUE,1,0,1
1,-1.279108,TRUE,FALSE,TRUE,1,0,1
1,-0.52712912,TRUE,FALSE,TRUE,1,0,1
-1,0.32396024,FALSE,TRUE,TRUE,0,0,1
1,0.51349724,TRUE,TRUE,TRUE,0,0,0
1,-0.5543164,TRUE,FALSE,TRUE,1,0,1
1,-0.91231986,TRUE,FALSE,TRUE,1,0,1
-1,0.35572827,FALSE,TRUE,TRUE,0,0,1
1,0.24735402,TRUE,TRUE,TRUE,0,0,0
1,-1.3842281,TRUE,FALSE,TRUE,1,0,1
1,-0.30086906,TRUE,FALSE,TRUE,1,0,1
1,-1.0454835,TRUE,FALSE,TRUE,1,0,1
1,0.39142034,TRUE,TRUE,TRUE,0,0,0
1,-0.1260299,TRUE,FALSE,TRUE,1,0,1
-1,-1.1993031,FALSE,FALSE,TRUE,0,1,0
-1,-0.6222016,FALSE,FALSE,TRUE,0,1,0
-1,-1.0586329,FALSE,FALSE,TRUE,0,1,0
1,-0.58092811,TRUE,FALSE,TRUE,1,0,1
-1,0.44571846,FALSE,TRUE,TRUE,0,0,1
-1,-0.7026801,FALSE,FALSE,TRUE,0,1,0
-1,-1.3751668,FALSE,FALSE,TRUE,0,1,0
-1,0.41893834,FALSE,TRUE,TRUE,0,0,1
1,0.078602271,TRUE,TRUE,TRUE,0,0,0
1,-0.79427676,TRUE,FALSE,TRUE,1,0,1
-1,-1.261417,FALSE,FALSE,TRUE,0,1,0
1,-1.3932037,TRUE,FALSE,TRUE,1,0,1
1,-1.4378531,TRUE,FALSE,TRUE,1,0,1
1,-1.0968293,TRUE,FALSE,TRUE,1,0,1
-1,-0.86426585,FALSE,FALSE,TRUE,0,1,0
-1,-1.357005,FALSE,FALSE,TRUE,0,1,0
1,-0.54094555,TRUE,FALSE,TRUE,1,0,1
1,-0.23295745,TRUE,FALSE,TRUE,1,0,1
1,0.81174189,TRUE,TRUE,TRUE,0,0,0
1,-1.2908669,TRUE,FALSE,TRUE,1,0,1
-1,-0.7200791,FALSE,FALSE,TRUE,0,1,0
1,-0.35492615,TRUE,FALSE,TRUE,1,0,1
1,0.099640436,TRUE,TRUE,TRUE,0,0,0
-1,0.38331087,FALSE,TRUE,TRUE,0,0,1
1,-1.240192,TRUE,FALSE,TRUE,1,0,1
-1,-0.31133101,FALSE,FALSE,TRUE,0,1,0
-1,-0.47610357,FALSE,FALSE,TRUE,0,1,0
1,-0.27008689,TRUE,FALSE,TRUE,1,0,1
-1,-0.54520025,FALSE,FALSE,TRUE,0,1,0
-1,-1.9982229,FALSE,FALSE,TRUE,0,1,0
1,0.53551428,TRUE,TRUE,TRUE,0,0,0
-1,-0.63257247,FALSE,FALSE,TRUE,0,1,0
1,-0.6855388,TRUE,FALSE,TRUE,1,0,1
1,0.36875686,TRUE,TRUE,TRUE,0,0,0
-1,-0.64049514,FALSE,FALSE,TRUE,0,1,0
1,0.68107001,TRUE,TRUE,TRUE,0,0,0
-1,1.0935275,FALSE,TRUE,TRUE,0,0,1
1,0.24181387,TRUE,TRUE,TRUE,0,0,0
1,-0.094474408,TRUE,FALSE,TRUE,1,0,1
1,0.17266319,TRUE,TRUE,TRUE,0,0,0
1,-0.35597927,TRUE,FALSE,TRUE,1,0,1
1,0.017587495,TRUE,TRUE,TRUE,0,0,0
1,0.13667348,TRUE,TRUE,TRUE,0,0,0
1,-0.22706316,TRUE,FALSE,TRUE,1,0,1
-1,-1.1264369,FALSE,FALSE,TRUE,0,1,0
1,-1.5996089,TRUE,FALSE,TRUE,1,0,1
-1,-0.47550182,FALSE,FALSE,TRUE,0,1,0
-1,-1.5528107,FALSE,FALSE,TRUE,0,1,0
1,-1.3034075,TRUE,FALSE,TRUE,1,0,1
1,0.38244702,TRUE,TRUE,TRUE,0,0,0
-1,-0.57718901,FALSE,FALSE,TRUE,0,1,0
1,0.67517972,TRUE,TRUE,TRUE,0,0,0
1,-0.41947224,TRUE,FALSE,TRUE,1,0,1
1,0.6632733,TRUE,TRUE,TRUE,0,0,0
1,-0.32392871,TRUE,FALSE,TRUE,1,0,1
1,-0.33450069,TRUE,FALSE,TRUE,1,0,1
1,-0.77788367,TRUE,FALSE,TRUE,1,0,1
1,1.0796827,TRUE,TRUE,TRUE,0,0,0
-1,-1.1978779,FALSE,FALSE,TRUE,0,1,0
-1,0.88688256,FALSE,TRUE,TRUE,0,0,1
1,-1.3703995,TRUE,FALSE,TRUE,1,0,1
1,1.0206378,TRUE,TRUE,TRUE,0,0,0
1,-0.66634044,TRUE,FALSE,TRUE,1,0,1
-1,-0.63767075,FALSE,FALSE,TRUE,0,1,0
1,0.96430212,TRUE,TRUE,TRUE,0,0,0
-1,0.40306489,FALSE,TRUE,TRUE,0,0,1
1,-0.66779808,TRUE,FALSE,TRUE,1,0,1
1,-0.61444776,TRUE,FALSE,TRUE,1,0,1
-1,0.82737534,FALSE,TRUE,TRUE,0,0,1
1,0.74211546,TRUE,TRUE,TRUE,0,0,0
1,-0.29878439,TRUE,FALSE,TRUE,1,0,1
1,-2.0865867,TRUE,FALSE,TRUE,1,0,1
1,-0.6512412,TRUE,FALSE,TRUE,1,0,1
1,0.81856219,TRUE,TRUE,TRUE,0,0,0
1,-0.44404423,TRUE,FALSE,TRUE,1,0,1
1,1.2058087,TRUE,TRUE,TRUE,0,0,0
1,-0.1885194,TRUE,FALSE,TRUE,1,0,1
1,-0.780108,TRUE,FALSE,TRUE,1,0,1
-1,0.14460402,FALSE,TRUE,TRUE,0,0,1
1,0.037421757,TRUE,TRUE,TRUE,0,0,0
-1,0.11556762,FALSE,TRUE,TRUE,0,0,1
-1,-0.38781142,FALSE,FALSE,TRUE,0,1,0
-1,-1.4762008,FALSE,FALSE,TRUE,0,1,0
1,-0.89825427,TRUE,FALSE,TRUE,1,0,1
1,-0.8820241,TRUE,FALSE,TRUE,1,0,1
1,0.43317293,TRUE,TRUE,TRUE,0,0,0
1,-1.1647716,TRUE,FALSE,TRUE,1,0,1
-1,0.65034412,FALSE,TRUE,TRUE,0,0,1
1,-1.5446758,TRUE,FALSE,TRUE,1,0,1
1,-1.1280566,TRUE,FALSE,TRUE,1,0,1
1,-0.10257947,TRUE,FALSE,TRUE,1,0,1
-1,-0.18639154,FALSE,FALSE,TRUE,0,1,0
-1,0.33468942,FALSE,TRUE,TRUE,0,0,1
1,-0.92792726,TRUE,FALSE,TRUE,1,0,1
1,0.47622386,TRUE,TRUE,TRUE,0,0,0
-1,0.55125146,FALSE,TRUE,TRUE,0,0,1
1,0.010619258,TRUE,TRUE,TRUE,0,0,0
1,0.68087752,TRUE,TRUE,TRUE,0,0,0
1,-1.2100141,TRUE,FALSE,TRUE,1,0,1
1,-1.0351287,TRUE,FALSE,TRUE,1,0,1
